"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx"
"29061470100","Census Tract 4701, Daviess County, Missouri",0.0011,0.0135,0.971,0.0143,0.0155
"29061470200","Census Tract 4702, Daviess County, Missouri",0.0023,6e-04,0.9711,0.026,0.0158
"29063080100","Census Tract 801, DeKalb County, Missouri",0.0034,0.127,0.8087,0.061,0.0306
"29063080200","Census Tract 802, DeKalb County, Missouri",0.0117,0.0076,0.9684,0.0122,0.0155
"29065960100","Census Tract 9601, Dent County, Missouri",0,0,0.9669,0.0331,0.0158
"29065960200","Census Tract 9602, Dent County, Missouri",0.0072,0.0107,0.9446,0.0375,0.0262
"29065960300","Census Tract 9603, Dent County, Missouri",0,0.0113,0.8948,0.0939,0.0242
"29065960400","Census Tract 9604, Dent County, Missouri",0,0,0.9874,0.0126,0
"29067950100","Census Tract 9501, Douglas County, Missouri",0.0017,0.0014,0.9855,0.0113,0.0055
"29067950200","Census Tract 9502, Douglas County, Missouri",0.001,0,0.9797,0.0194,0.0148
"29067950500","Census Tract 9505, Douglas County, Missouri",0,0.0054,0.9848,0.0098,0.0039
"29069360100","Census Tract 3601, Dunklin County, Missouri",0,0.4397,0.5603,0,0.0026
"29069360200","Census Tract 3602, Dunklin County, Missouri",0,0.05,0.9374,0.0126,0.0122
"29069360300","Census Tract 3603, Dunklin County, Missouri",0.0119,0.003,0.9491,0.0361,0.0067
"29069360400","Census Tract 3604, Dunklin County, Missouri",0.0057,0.0226,0.9064,0.0653,0.0868
"29069360500","Census Tract 3605, Dunklin County, Missouri",0,0.2318,0.7382,0.03,0.0475
"29069360600","Census Tract 3606, Dunklin County, Missouri",0.0041,0.1396,0.8151,0.0412,0.062
"29069360700","Census Tract 3607, Dunklin County, Missouri",0.0062,0.1434,0.7734,0.077,0.0572
"29069360800","Census Tract 3608, Dunklin County, Missouri",0,0.0062,0.9132,0.0806,0.2791
"29069360900","Census Tract 3609, Dunklin County, Missouri",0.0313,0.0219,0.9301,0.0167,0.0506
"29069361000","Census Tract 3610, Dunklin County, Missouri",0.0035,0,0.8994,0.0971,0.1194
"29071800100","Census Tract 8001, Franklin County, Missouri",0,0.0081,0.9588,0.033,0.0318
"29071800201","Census Tract 8002.01, Franklin County, Missouri",0,0,0.973,0.027,0.0047
"29071800202","Census Tract 8002.02, Franklin County, Missouri",0.0539,0,0.9461,0,0.0028
"29071800300","Census Tract 8003, Franklin County, Missouri",0.0063,0.001,0.9529,0.0399,0.0059
"29071800401","Census Tract 8004.01, Franklin County, Missouri",0.0021,0.0044,0.9579,0.0355,0.0123
"29071800402","Census Tract 8004.02, Franklin County, Missouri",0,0,0.9778,0.0222,0.012
"29071800500","Census Tract 8005, Franklin County, Missouri",0.0035,1e-04,0.9898,0.0065,0.0163
"29071800601","Census Tract 8006.01, Franklin County, Missouri",0,0.0049,0.9714,0.0237,0.0151
"29071800602","Census Tract 8006.02, Franklin County, Missouri",0.0055,0.0054,0.9806,0.0085,0.0124
"29071800701","Census Tract 8007.01, Franklin County, Missouri",0,0.024,0.9204,0.0556,0.0164
"29071800702","Census Tract 8007.02, Franklin County, Missouri",0,0.0188,0.9318,0.0494,0.0435
"29071800800","Census Tract 8008, Franklin County, Missouri",0,0.0299,0.9485,0.0216,0.0126
"29071800901","Census Tract 8009.01, Franklin County, Missouri",0,0.0025,0.9663,0.0312,0
"29071800902","Census Tract 8009.02, Franklin County, Missouri",0.0017,0.0043,0.961,0.033,0.0196
"29071801000","Census Tract 8010, Franklin County, Missouri",0,0,0.9764,0.0236,0.0174
"29071801101","Census Tract 8011.01, Franklin County, Missouri",5e-04,0.0155,0.9157,0.0684,0.0813
"29071801102","Census Tract 8011.02, Franklin County, Missouri",0.0071,0,0.9715,0.0214,0.0092
"29073960100","Census Tract 9601, Gasconade County, Missouri",0,0.0152,0.9633,0.0215,0.0067
"29073960200","Census Tract 9602, Gasconade County, Missouri",0.0071,0.0102,0.9505,0.0322,0.0153
"29073960300","Census Tract 9603, Gasconade County, Missouri",0,0.006,0.9682,0.0258,0
"29073960400","Census Tract 9604, Gasconade County, Missouri",0.0053,0,0.975,0.0196,0.0353
"29073960500","Census Tract 9605, Gasconade County, Missouri",0.0047,0,0.9876,0.0077,0.014
"29075960100","Census Tract 9601, Gentry County, Missouri",0.0043,0.0063,0.9773,0.0122,0.0234
"29075960200","Census Tract 9602, Gentry County, Missouri",0.0064,0.0056,0.9707,0.0173,0.0101
"29077000100","Census Tract 1, Greene County, Missouri",0.0893,0.0369,0.8136,0.0603,0.0168
"29077000200","Census Tract 2, Greene County, Missouri",0.0602,0.06,0.86,0.0197,0.0339
"29077000300","Census Tract 3, Greene County, Missouri",0.0066,0.0037,0.959,0.0308,0.0242
"29077000400","Census Tract 4, Greene County, Missouri",0.0657,0.0498,0.7799,0.1046,0.027
"29077000501","Census Tract 5.01, Greene County, Missouri",0,0.0731,0.8687,0.0583,0.0775
"29077000502","Census Tract 5.02, Greene County, Missouri",0.0285,0.1807,0.7748,0.0161,0.1166
"29077000600","Census Tract 6, Greene County, Missouri",0,0.0886,0.8706,0.0408,0.1837
"29077000700","Census Tract 7, Greene County, Missouri",0.0068,0.0754,0.8756,0.0422,0.0317
"29077000800","Census Tract 8, Greene County, Missouri",0.02,0.0507,0.9047,0.0246,0.0646
"29077000900","Census Tract 9, Greene County, Missouri",0.0408,0.0489,0.8881,0.0222,0.0297
"29077001000","Census Tract 10, Greene County, Missouri",0,0.0194,0.971,0.0097,0.0083
"29077001100","Census Tract 11, Greene County, Missouri",0.0041,0.0223,0.9461,0.0275,0.0322
"29077001200","Census Tract 12, Greene County, Missouri",0.0309,0.0541,0.8681,0.0469,0.0411
"29077001301","Census Tract 13.01, Greene County, Missouri",0.0459,0.0264,0.8299,0.0978,0.1062
"29077001302","Census Tract 13.02, Greene County, Missouri",0.0111,0.0731,0.855,0.0608,0.0485
"29077001400","Census Tract 14, Greene County, Missouri",0.0137,0.0698,0.8532,0.0633,0.0983
"29077001500","Census Tract 15, Greene County, Missouri",0.0105,0.0267,0.8788,0.084,0.015
"29077001700","Census Tract 17, Greene County, Missouri",0,0.0504,0.9089,0.0408,0.0692
"29077001800","Census Tract 18, Greene County, Missouri",0,0.0423,0.9442,0.0136,0.0315
"29077001900","Census Tract 19, Greene County, Missouri",0,0.062,0.9132,0.0248,0.105
"29077002200","Census Tract 22, Greene County, Missouri",0.0048,0.0309,0.8565,0.1077,0.0342
"29077002300","Census Tract 23, Greene County, Missouri",0.011,0.0157,0.8249,0.1484,0.0404
"29077002402","Census Tract 24.02, Greene County, Missouri",0.023,0.023,0.9454,0.0086,0.0249
"29077002502","Census Tract 25.02, Greene County, Missouri",0.0459,0.0325,0.8951,0.0265,0.0154
"29077002600","Census Tract 26, Greene County, Missouri",0.0088,0.003,0.9828,0.0054,0.0075
"29077002700","Census Tract 27, Greene County, Missouri",0.0919,0.0054,0.8203,0.0824,0.0675
"29077002800","Census Tract 28, Greene County, Missouri",0.0152,0,0.9016,0.0832,0.0287
"29077002900","Census Tract 29, Greene County, Missouri",0.0425,0.0095,0.921,0.027,0.037
"29077003002","Census Tract 30.02, Greene County, Missouri",0.0559,0.0586,0.8181,0.0674,0.0556
"29077003100","Census Tract 31, Greene County, Missouri",0,0.0456,0.8747,0.0798,0.0151
"29077003200","Census Tract 32, Greene County, Missouri",0.0074,0.0488,0.8233,0.1205,0.0978
"29077003300","Census Tract 33, Greene County, Missouri",0.0127,0.0563,0.8229,0.1081,0.0706
"29077003600","Census Tract 36, Greene County, Missouri",0,0.0832,0.9121,0.0048,0
"29077003700","Census Tract 37, Greene County, Missouri",0.027,0.0091,0.9508,0.013,0.0146
"29077003800","Census Tract 38, Greene County, Missouri",0.0181,0,0.9497,0.0322,0.0154
"29077003900","Census Tract 39, Greene County, Missouri",0.0442,0.0114,0.9238,0.0205,0
"29077004001","Census Tract 40.01, Greene County, Missouri",0.0536,0.007,0.9006,0.0388,0.0099
"29077004002","Census Tract 40.02, Greene County, Missouri",0.0084,0.0046,0.9685,0.0186,0.0202
"29077004003","Census Tract 40.03, Greene County, Missouri",0.0093,0.0359,0.9117,0.043,0.0039
"29077004101","Census Tract 41.01, Greene County, Missouri",0.0357,0.0152,0.8912,0.0579,0.0542
"29077004102","Census Tract 41.02, Greene County, Missouri",0.0202,0.0459,0.8519,0.0819,0.0544
"29077004103","Census Tract 41.03, Greene County, Missouri",0.0628,0.0193,0.9069,0.0109,0.0356
"29077004201","Census Tract 42.01, Greene County, Missouri",0,0.0224,0.9342,0.0435,0.0253
"29077004202","Census Tract 42.02, Greene County, Missouri",0.0337,0.0509,0.8639,0.0515,0.0494
"29077004301","Census Tract 43.01, Greene County, Missouri",0.0182,0.0363,0.8894,0.0562,0.0503
"29077004302","Census Tract 43.02, Greene County, Missouri",0,0.0071,0.9726,0.0202,0.0048
"29077004400","Census Tract 44, Greene County, Missouri",0.0079,0.0427,0.897,0.0524,0.0198
"29077004500","Census Tract 45, Greene County, Missouri",0.0456,0.0246,0.8915,0.0383,0
"29077004600","Census Tract 46, Greene County, Missouri",0.0106,0.0055,0.9519,0.032,0.0112
"29077004700","Census Tract 47, Greene County, Missouri",0.0123,0,0.9592,0.0285,0.007
"29077004801","Census Tract 48.01, Greene County, Missouri",0.0444,0.0247,0.8894,0.0415,0.0156
"29077004802","Census Tract 48.02, Greene County, Missouri",0,0.0182,0.9612,0.0206,0.0284
"29077004803","Census Tract 48.03, Greene County, Missouri",0.0124,0.0054,0.9321,0.0501,0.0231
"29077004900","Census Tract 49, Greene County, Missouri",0,0,0.9733,0.0267,0.0186
"29077005001","Census Tract 50.01, Greene County, Missouri",0.0124,0.0038,0.9591,0.0247,0.0113
"29077005002","Census Tract 50.02, Greene County, Missouri",0,0.0108,0.9555,0.0337,0.0317
"29077005100","Census Tract 51, Greene County, Missouri",0,0.0075,0.9572,0.0354,0.013
"29077005200","Census Tract 52, Greene County, Missouri",0,0.0042,0.9627,0.0331,0.0141
"29077005500","Census Tract 55, Greene County, Missouri",0,0.0991,0.8361,0.0648,0.0576
"29077005600","Census Tract 56, Greene County, Missouri",0,0.0168,0.9062,0.077,0.0445
"29077005700","Census Tract 57, Greene County, Missouri",0.0108,0.0284,0.9299,0.0308,0.0546
"29077005800","Census Tract 58, Greene County, Missouri",0.003,0.1064,0.7395,0.1511,0.1094
"29079960100","Census Tract 9601, Grundy County, Missouri",0.002,0,0.9688,0.0292,0.0065
"29079960200","Census Tract 9602, Grundy County, Missouri",0.0027,0,0.9704,0.0269,0.0117
"29079960300","Census Tract 9603, Grundy County, Missouri",0.0227,0.0067,0.9474,0.0231,0.0063
"29079960400","Census Tract 9604, Grundy County, Missouri",0,0.0035,0.9565,0.04,0.0559
"29081950100","Census Tract 9501, Harrison County, Missouri",6e-04,0.0048,0.9681,0.0265,0.0027
"29081950200","Census Tract 9502, Harrison County, Missouri",0,0.0074,0.9729,0.0197,0.0188
"29081950300","Census Tract 9503, Harrison County, Missouri",0.0053,0.0046,0.9481,0.0421,0.0502
"29083950100","Census Tract 9501, Henry County, Missouri",0,0.0071,0.9676,0.0253,0.0085
"29083950200","Census Tract 9502, Henry County, Missouri",0.0046,0,0.9677,0.0276,0.023
"29083950300","Census Tract 9503, Henry County, Missouri",0.0019,0,0.9812,0.0169,0.0109
"29083950400","Census Tract 9504, Henry County, Missouri",0.0017,0.0035,0.9689,0.0259,0.0147
"29083950500","Census Tract 9505, Henry County, Missouri",0,0.0352,0.9071,0.0577,0.0025
"29083950600","Census Tract 9506, Henry County, Missouri",0.0149,0.0196,0.9496,0.0159,0.0642
"29085470100","Census Tract 4701, Hickory County, Missouri",0.0027,3e-04,0.9414,0.0556,0.0148
"29085470300","Census Tract 4703, Hickory County, Missouri",0,8e-04,0.9715,0.0277,0.036
"29085470500","Census Tract 4705, Hickory County, Missouri",0.0042,0,0.9709,0.0249,0.0082
"29087960100","Census Tract 9601, Holt County, Missouri",0.0123,0,0.9851,0.0026,0.0044
"29087960200","Census Tract 9602, Holt County, Missouri",0.0013,0.0251,0.9626,0.011,0.0148
"29087960300","Census Tract 9603, Holt County, Missouri",0.0075,0.0046,0.9609,0.027,0.0109
"29089960100","Census Tract 9601, Howard County, Missouri",0,0.0311,0.945,0.0239,0.0258
"29089960200","Census Tract 9602, Howard County, Missouri",0.0086,0.018,0.9602,0.0133,0.0136
"29089960300","Census Tract 9603, Howard County, Missouri",0.0019,0.1214,0.8512,0.0255,0.0093
"29091090100","Census Tract 901, Howell County, Missouri",0.0337,0,0.9424,0.0239,0.0098
"29091090200","Census Tract 902, Howell County, Missouri",0.0071,0,0.9757,0.0173,0.027
"29091090300","Census Tract 903, Howell County, Missouri",4e-04,0,0.9268,0.0728,0.0475
"29091090400","Census Tract 904, Howell County, Missouri",0,0,0.9886,0.0114,0.0084
"29091090500","Census Tract 905, Howell County, Missouri",0.0044,0.0072,0.9596,0.0288,0
"29091090600","Census Tract 906, Howell County, Missouri",0,0.0072,0.9619,0.0309,0.0461
"29091090700","Census Tract 907, Howell County, Missouri",0.0039,0,0.9695,0.0266,0.0216
"29091090800","Census Tract 908, Howell County, Missouri",0.0024,0.003,0.9713,0.0233,0.012
"29093950100","Census Tract 9501, Iron County, Missouri",0.0065,0.005,0.9562,0.0323,0.0079
"29093950200","Census Tract 9502, Iron County, Missouri",0,0.0121,0.9655,0.0223,0.0167
"29093950300","Census Tract 9503, Iron County, Missouri",0.0034,0.0026,0.9572,0.0369,0.0365
"29093950400","Census Tract 9504, Iron County, Missouri",0,0.0292,0.9401,0.0307,0.0083
"29095000300","Census Tract 3, Jackson County, Missouri",0.0413,0.3294,0.6096,0.0197,0.1365
"29095000600","Census Tract 6, Jackson County, Missouri",0.0931,0.1156,0.4453,0.346,0.4889
"29095000700","Census Tract 7, Jackson County, Missouri",0.1055,0.1972,0.4823,0.215,0.3626
"29095000800","Census Tract 8, Jackson County, Missouri",0.1162,0.1023,0.5161,0.2654,0.4444
"29095000900","Census Tract 9, Jackson County, Missouri",0.0682,0.2644,0.4572,0.2102,0.2655
"29095001000","Census Tract 10, Jackson County, Missouri",0.0504,0.4152,0.3826,0.1518,0.177
"29095001100","Census Tract 11, Jackson County, Missouri",0.0235,0.2328,0.6915,0.0522,0.0797
"29095001800","Census Tract 18, Jackson County, Missouri",0.0845,0.3203,0.4606,0.1345,0.3455
"29095001900","Census Tract 19, Jackson County, Missouri",0.0319,0.2401,0.435,0.293,0.4956
"29095002000","Census Tract 20, Jackson County, Missouri",0.0192,0.0512,0.4973,0.4323,0.6418
"29095002100","Census Tract 21, Jackson County, Missouri",0.0029,0.1864,0.5418,0.2688,0.56
"29095002200","Census Tract 22, Jackson County, Missouri",0.0141,0.2956,0.4351,0.2551,0.4396
"29095002300","Census Tract 23, Jackson County, Missouri",0.017,0.3819,0.4572,0.1438,0.3965
"29095003400","Census Tract 34, Jackson County, Missouri",0,0.36,0.3451,0.2949,0.5208
"29095003700","Census Tract 37, Jackson County, Missouri",0,0.7731,0.103,0.1238,0.015
"29095003800","Census Tract 38, Jackson County, Missouri",0.0091,0.7871,0.1639,0.0398,0.0209
"29095004300","Census Tract 43, Jackson County, Missouri",0.0646,0.2177,0.6519,0.0658,0.1426
"29095004400","Census Tract 44, Jackson County, Missouri",0.0493,0.0312,0.8792,0.0403,0.0431
"29095004600","Census Tract 46, Jackson County, Missouri",0.0488,0.0858,0.7465,0.1188,0.1326
"29095005100","Census Tract 51, Jackson County, Missouri",0.0431,0.0863,0.8121,0.0585,0.0468
"29095005200","Census Tract 52, Jackson County, Missouri",0,0.6383,0.2885,0.0733,0.0302
"29095005300","Census Tract 53, Jackson County, Missouri",0,0.5694,0.3783,0.0524,0.0622
"29095005400","Census Tract 54, Jackson County, Missouri",0.0035,0.803,0.0772,0.1164,0.1048
"29095005500","Census Tract 55, Jackson County, Missouri",0,0.8602,0.1398,0,0.117
"29095005601","Census Tract 56.01, Jackson County, Missouri",0,0.8759,0.112,0.012,0.0323
"29095005602","Census Tract 56.02, Jackson County, Missouri",0,0.9249,0.0351,0.04,0.0576
"29095005700","Census Tract 57, Jackson County, Missouri",0,0.8229,0.1181,0.059,0.0624
"29095005801","Census Tract 58.01, Jackson County, Missouri",0,0.8635,0.0495,0.087,0.0218
"29095006000","Census Tract 60, Jackson County, Missouri",0,0.8764,0.1191,0.0045,0.0656
"29095006100","Census Tract 61, Jackson County, Missouri",0,0.9263,0.0737,0,0
"29095006300","Census Tract 63, Jackson County, Missouri",0,0.7826,0.1531,0.0643,0.0428
"29095006500","Census Tract 65, Jackson County, Missouri",0.0288,0.1687,0.7626,0.0399,0.0883
"29095006600","Census Tract 66, Jackson County, Missouri",0.1016,0.0843,0.7419,0.0723,0.0293
"29095006700","Census Tract 67, Jackson County, Missouri",0.0171,0.1806,0.7537,0.0486,0.0536
"29095006900","Census Tract 69, Jackson County, Missouri",0.0534,0.0588,0.817,0.0708,0.0514
"29095007100","Census Tract 71, Jackson County, Missouri",0.0466,0.0724,0.8077,0.0733,0.0992
"29095007200","Census Tract 72, Jackson County, Missouri",0.0313,0.0078,0.927,0.0339,0.0302
"29095007300","Census Tract 73, Jackson County, Missouri",0.0495,0.0692,0.8353,0.0459,0.0259
"29095007400","Census Tract 74, Jackson County, Missouri",0.0528,0.0495,0.8675,0.0302,0.0312
"29095007500","Census Tract 75, Jackson County, Missouri",0.0536,0.3765,0.537,0.0329,0.0562
"29095007600","Census Tract 76, Jackson County, Missouri",0,0.8256,0.171,0.0035,0.0714
"29095007700","Census Tract 77, Jackson County, Missouri",0,0.8982,0.0497,0.0521,0.0385
"29095007802","Census Tract 78.02, Jackson County, Missouri",0.008,0.8695,0.0582,0.0643,0.0601
"29095007900","Census Tract 79, Jackson County, Missouri",0.0028,0.9014,0.0814,0.0144,0.013
"29095008000","Census Tract 80, Jackson County, Missouri",0.0136,0.9018,0.0803,0.0043,0.0068
"29095008100","Census Tract 81, Jackson County, Missouri",0.0091,0.5871,0.3345,0.0693,0.0475
"29095008200","Census Tract 82, Jackson County, Missouri",0.0393,0.0393,0.8932,0.0281,0.0756
"29095008300","Census Tract 83, Jackson County, Missouri",0.0063,0.0265,0.9165,0.0506,0.0463
"29095008400","Census Tract 84, Jackson County, Missouri",0.0286,0.0179,0.9249,0.0286,0.0313
"29095008500","Census Tract 85, Jackson County, Missouri",0.0063,0.0114,0.9609,0.0214,0.0367
"29095008600","Census Tract 86, Jackson County, Missouri",0.0268,0.0459,0.8203,0.107,0.0998
"29095008700","Census Tract 87, Jackson County, Missouri",0.0026,0.772,0.1677,0.0577,0.0111
"29095008800","Census Tract 88, Jackson County, Missouri",0.0022,0.7655,0.1433,0.089,0.0584
"29095008900","Census Tract 89, Jackson County, Missouri",0,0.814,0.1238,0.0622,0.0404
"29095009000","Census Tract 90, Jackson County, Missouri",0.0024,0.7507,0.0982,0.1487,0.0979
"29095009100","Census Tract 91, Jackson County, Missouri",0.0239,0.0773,0.8297,0.0691,0.0539
"29095009200","Census Tract 92, Jackson County, Missouri",0.0236,0.0266,0.855,0.0948,0.1001
"29095009300","Census Tract 93, Jackson County, Missouri",0.0031,0.039,0.8862,0.0718,0.0829
"29095009400","Census Tract 94, Jackson County, Missouri",0.0015,0.2011,0.6893,0.1081,0.0167
"29095009500","Census Tract 95, Jackson County, Missouri",0,0.7289,0.2539,0.0173,0.0071
"29095009600","Census Tract 96, Jackson County, Missouri",0,0.6487,0.3454,0.0059,0
"29095009700","Census Tract 97, Jackson County, Missouri",0.0163,0.7406,0.1587,0.0843,0.0654
"29095009800","Census Tract 98, Jackson County, Missouri",0.013,0.216,0.7218,0.0492,0.1012
"29095009900","Census Tract 99, Jackson County, Missouri",0.0088,0.1019,0.8485,0.0408,0.1033
"29095010001","Census Tract 100.01, Jackson County, Missouri",0.0379,0.1225,0.7999,0.0397,0.0432
"29095010002","Census Tract 100.02, Jackson County, Missouri",0.0214,0.4769,0.4444,0.0573,0.0397
"29095010103","Census Tract 101.03, Jackson County, Missouri",0.0086,0.4574,0.4574,0.0766,0.0749
"29095010105","Census Tract 101.05, Jackson County, Missouri",0.0048,0.065,0.8151,0.115,0.0843
"29095010201","Census Tract 102.01, Jackson County, Missouri",0.0089,0.4941,0.4632,0.0339,0.0398
"29095010203","Census Tract 102.03, Jackson County, Missouri",0.0154,0.2669,0.6569,0.0608,0.0746
"29095010204","Census Tract 102.04, Jackson County, Missouri",0.0394,0.2926,0.6215,0.0466,0.0647
"29095010500","Census Tract 105, Jackson County, Missouri",0.0057,0.4091,0.5481,0.0371,0.1415
"29095010600","Census Tract 106, Jackson County, Missouri",0.0027,0.3308,0.6369,0.0295,0.0907
"29095010702","Census Tract 107.02, Jackson County, Missouri",0.0023,0.4839,0.4663,0.0476,0.0525
"29095011000","Census Tract 110, Jackson County, Missouri",0.0056,0.0959,0.7805,0.1179,0.1564
"29095011100","Census Tract 111, Jackson County, Missouri",0,0.0066,0.9291,0.0643,0.0486
"29095011200","Census Tract 112, Jackson County, Missouri",0.0079,0.0769,0.7349,0.1803,0.162
"29095011300","Census Tract 113, Jackson County, Missouri",0.0059,0.0549,0.8599,0.0793,0.0691
"29095011401","Census Tract 114.01, Jackson County, Missouri",0.0151,0.0536,0.8054,0.126,0.0657
"29095011405","Census Tract 114.05, Jackson County, Missouri",0,0.1787,0.6213,0.2,0.1348
"29095011406","Census Tract 114.06, Jackson County, Missouri",0.0041,0.0938,0.8129,0.0892,0.0605
"29095011500","Census Tract 115, Jackson County, Missouri",0,0.17,0.6771,0.153,0.0838
"29095011600","Census Tract 116, Jackson County, Missouri",0.0056,0.0369,0.8935,0.0641,0.0606
"29095011700","Census Tract 117, Jackson County, Missouri",0.0208,0.1129,0.7012,0.1651,0.1747
"29095011800","Census Tract 118, Jackson County, Missouri",0,0.0771,0.7614,0.1615,0.0967
"29095011900","Census Tract 119, Jackson County, Missouri",0.0315,0.0586,0.7278,0.1821,0.1137
"29095012000","Census Tract 120, Jackson County, Missouri",0.0155,0.0836,0.7225,0.1784,0.1103
"29095012100","Census Tract 121, Jackson County, Missouri",0.0274,0.0813,0.74,0.1513,0.1791
"29095012200","Census Tract 122, Jackson County, Missouri",0.0102,0.072,0.7811,0.1367,0.1355
"29095012300","Census Tract 123, Jackson County, Missouri",0.0026,0.0381,0.9314,0.0279,0.0117
"29095012400","Census Tract 124, Jackson County, Missouri",0.0246,0.1166,0.7331,0.1257,0.1006
"29095012501","Census Tract 125.01, Jackson County, Missouri",0.0198,0.246,0.6671,0.0672,0.036
"29095012502","Census Tract 125.02, Jackson County, Missouri",0.0037,0.2682,0.6765,0.0516,0.0258
"29095012600","Census Tract 126, Jackson County, Missouri",0,0.3156,0.5654,0.119,0.151
"29095012701","Census Tract 127.01, Jackson County, Missouri",0.004,0.311,0.6649,0.0201,0.0431
"29095012802","Census Tract 128.02, Jackson County, Missouri",0.018,0.4206,0.5474,0.014,0.0348
"29095012803","Census Tract 128.03, Jackson County, Missouri",0.0314,0.1936,0.738,0.0369,0.0419
"29095012804","Census Tract 128.04, Jackson County, Missouri",0.0113,0.3977,0.463,0.128,0.077
"29095012903","Census Tract 129.03, Jackson County, Missouri",0.0088,0.5805,0.3011,0.1097,0.0998
"29095012904","Census Tract 129.04, Jackson County, Missouri",0.0253,0.4835,0.3897,0.1016,0.0901
"29095012906","Census Tract 129.06, Jackson County, Missouri",0.0075,0.5903,0.3387,0.0635,0.0522
"29095013003","Census Tract 130.03, Jackson County, Missouri",0.0042,0.6428,0.294,0.0591,0.1097
"29095013100","Census Tract 131, Jackson County, Missouri",0.0395,0.5155,0.4234,0.0216,0.0518
"29095013203","Census Tract 132.03, Jackson County, Missouri",0,0.6714,0.2738,0.0548,0.0686
"29095013208","Census Tract 132.08, Jackson County, Missouri",0,0.6437,0.3064,0.0499,0.0492
"29095013210","Census Tract 132.10, Jackson County, Missouri",0.0156,0.7668,0.197,0.0206,0.0099
"29095013301","Census Tract 133.01, Jackson County, Missouri",0.0184,0.2167,0.6861,0.0788,0.065
"29095013307","Census Tract 133.07, Jackson County, Missouri",0.0226,0.4536,0.4375,0.0862,0.0745
"29095013309","Census Tract 133.09, Jackson County, Missouri",0.0106,0.4493,0.4411,0.0991,0.1051
"29095013313","Census Tract 133.13, Jackson County, Missouri",0.0047,0.2829,0.5605,0.1519,0.1464
"29095013401","Census Tract 134.01, Jackson County, Missouri",0.023,0.318,0.5023,0.1567,0.1952
"29095013405","Census Tract 134.05, Jackson County, Missouri",0,0.2512,0.6463,0.1025,0.0816
"29095013407","Census Tract 134.07, Jackson County, Missouri",0.0246,0.0754,0.8706,0.0294,0.0171
"29095013408","Census Tract 134.08, Jackson County, Missouri",0.0275,0.1885,0.7173,0.0667,0.0876
"29095013410","Census Tract 134.10, Jackson County, Missouri",0.0325,0.3085,0.614,0.045,0.033
"29095013416","Census Tract 134.16, Jackson County, Missouri",0.0273,0.561,0.3394,0.0723,0.0812
"29095013502","Census Tract 135.02, Jackson County, Missouri",0.0101,0.0239,0.9386,0.0274,0.0517
"29095013504","Census Tract 135.04, Jackson County, Missouri",0.0359,0.0646,0.8223,0.0772,0.0661
"29095013606","Census Tract 136.06, Jackson County, Missouri",0.0029,0.0324,0.9295,0.0353,0.0165
"29095013608","Census Tract 136.08, Jackson County, Missouri",0.03,0.0552,0.9115,0.0032,0.0261
"29095013612","Census Tract 136.12, Jackson County, Missouri",0.0442,0.1049,0.8021,0.0487,0.032
"29095013703","Census Tract 137.03, Jackson County, Missouri",0.0054,0.0927,0.8673,0.0345,0.0372
"29095013704","Census Tract 137.04, Jackson County, Missouri",0.0141,0.0661,0.8954,0.0244,0.0513
"29095013801","Census Tract 138.01, Jackson County, Missouri",0.0248,0.0868,0.8568,0.0317,0.0574
"29095013802","Census Tract 138.02, Jackson County, Missouri",0.02,0.1033,0.8338,0.0429,0.0208
"29095013901","Census Tract 139.01, Jackson County, Missouri",0.0013,0.0091,0.9765,0.013,0.0479
"29095013902","Census Tract 139.02, Jackson County, Missouri",0.0048,0.045,0.9051,0.045,0.0132
"29095013904","Census Tract 139.04, Jackson County, Missouri",0.0252,0.0802,0.861,0.0336,0.0491
"29095013916","Census Tract 139.16, Jackson County, Missouri",0.0096,0.0742,0.8734,0.0428,0.0172
"29095014002","Census Tract 140.02, Jackson County, Missouri",0,0,0.9893,0.0107,0.0164
"29095014004","Census Tract 140.04, Jackson County, Missouri",0.0144,0.0249,0.9319,0.0288,0.0328
"29095014005","Census Tract 140.05, Jackson County, Missouri",0,0.0017,0.9847,0.0136,0.0508
"29095014006","Census Tract 140.06, Jackson County, Missouri",0,0.0293,0.8237,0.147,0.0953
"29095014007","Census Tract 140.07, Jackson County, Missouri",0.0032,0.004,0.9362,0.0566,0.024
"29095014101","Census Tract 141.01, Jackson County, Missouri",0.0176,0.0304,0.8534,0.0987,0.0587
"29095014105","Census Tract 141.05, Jackson County, Missouri",0.0139,0.0946,0.8489,0.0425,0.0555
"29095014108","Census Tract 141.08, Jackson County, Missouri",0.0044,0.048,0.8971,0.0505,0.0419
"29095014111","Census Tract 141.11, Jackson County, Missouri",0.0054,0.1033,0.8605,0.0308,0.0569
"29095014112","Census Tract 141.12, Jackson County, Missouri",0.0704,0.1037,0.7679,0.058,0.0372
"29095014114","Census Tract 141.14, Jackson County, Missouri",0.021,0.0646,0.8423,0.0721,0.1197
"29095014120","Census Tract 141.20, Jackson County, Missouri",0.0256,0.0549,0.8874,0.0321,0.0211
"29095014203","Census Tract 142.03, Jackson County, Missouri",0.0012,0.104,0.8328,0.0621,0.0443
"29095014204","Census Tract 142.04, Jackson County, Missouri",0,0.1359,0.8317,0.0324,0.0251
